t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
1.232000000000000028e+01,-2.215155847329966843e+00,-1.208535511004174223e+00,-7.400783462807052349e-01,-2.116980583681918660e+00,-2.076222063740377433e+00,1.375744207724676871e+00,7.241931447244165376e-01,1.183603294931462768e+00,-7.601860988391777596e-01,-5.088061025931076564e-01,-5.317704403383649581e-01,1.039975508962932560e-01,7.311912865901579739e-01,-1.921144643217437276e+00,1.773678009325100779e+00,-6.876526270333732649e-02,-1.289331554438361449e+00,-4.707626501335923086e-01,1.389197132808610569e-01,-4.623365935830943130e-01,-3.996947265893904810e-02
1.233999999999999986e+01,-2.191129778811178763e+00,-1.223754324557306372e+00,-7.505116065629080513e-01,-2.127707271512706555e+00,-2.074113573553789003e+00,1.390275795782465407e+00,6.857647274171239093e-01,1.218966117429213014e+00,-7.617616005807488211e-01,-5.344829414061857964e-01,-5.407537865976692615e-01,1.068889969866111400e-01,7.219796164493286206e-01,-1.921573889165049565e+00,1.762445856828878554e+00,-8.866779747596525985e-02,-1.278236274411423956e+00,-4.273965627042096704e-01,1.501782696107220039e-01,-4.587076556363273161e-01,-3.010458529276005546e-03
1.235999999999999943e+01,-2.166398763919294534e+00,-1.239008581114547702e+00,-7.614561381311316657e-01,-2.138604883647617250e+00,-2.071945021591632852e+00,1.404623925084790503e+00,6.473350943713974681e-01,1.254094735384167603e+00,-7.637279878935818722e-01,-5.599309088334633033e-01,-5.488594388096288412e-01,1.100027753222244942e-01,7.128478415763077614e-01,-1.921267372509160909e+00,1.750254663115144105e+00,-1.078469449836263472e-01,-1.266444287725523532e+00,-3.830009161683949337e-01,1.611509011595926855e-01,-4.543495800090503467e-01,3.360192931350362844e-02
1.238000000000000078e+01,-2.140967679694042669e+00,-1.254305950979958117e+00,-7.729072241670115195e-01,-2.149655663385160231e+00,-2.069712019194057007e+00,1.418790338337350576e+00,6.089188895789702238e-01,1.288969797689087038e+00,-7.660703845541431134e-01,-5.851360634421000073e-01,-5.560672706256001296e-01,1.133330481222337843e-01,7.038103895526861553e-01,-1.920232315619559538e+00,1.737087563130427892e+00,-1.262620603320933621e-01,-1.253954884255931823e+00,-3.376224213739844604e-01,1.718258255559163561e-01,-4.492781019891293193e-01,6.983879035671830549e-02
1.240000000000000036e+01,-2.114841793504234069e+00,-1.269653798886459128e+00,-7.848598688896486486e-01,-2.160841460929094460e+00,-2.067410296754614851e+00,1.432777063563637210e+00,5.705306068381240658e-01,1.323571625887353997e+00,-7.687731138451847634e-01,-6.100844508303300273e-01,-5.623581033752498293e-01,1.168737507727478364e-01,6.948813602607186724e-01,-1.918476513747188195e+00,1.722928694823149254e+00,-1.438737504005439538e-01,-1.240767479403936058e+00,-2.913091258107779469e-01,1.821921440668190506e-01,-4.435102515730362516e-01,1.056717417537665349e-01
1.241999999999999993e+01,-2.088026769391021276e+00,-1.285059168240831662e+00,-7.973087973222198199e-01,-2.172143752605503408e+00,-2.065035708079347110e+00,1.446586407293908749e+00,5.321845784014672676e-01,1.357880234698270572e+00,-7.718197242660135293e-01,-6.347621062695188998e-01,-5.677137322235328298e-01,1.206186096255341678e-01,6.860745002751269528e-01,-1.916008324387676209e+00,1.707763245431367150e+00,-1.606439409888045233e-01,-1.226881627319002188e+00,-2.441103557140192337e-01,1.922398538948552615e-01,-4.370643245188576831e-01,1.410729465262915427e-01
1.243999999999999950e+01,-2.060528673991524951e+00,-1.300528765896197703e+00,-8.102484551140836100e-01,-2.183543660591292124e+00,-2.062584234387546900e+00,1.460220947247913070e+00,4.938949638420823129e-01,1.391875353453646103e+00,-7.751930165653766469e-01,-6.591550576147512386e-01,-5.721169511514019312e-01,1.245611600251051304e-01,6.774031778546221183e-01,-1.912836656087684162e+00,1.691577496315401996e+00,-1.765359419137945141e-01,-1.212297034528004858e+00,-1.960766563483588021e-01,2.019598587230435616e-01,-4.299598513309084158e-01,1.760151410753722501e-01
1.246000000000000085e+01,-2.032353982024829975e+00,-1.316068947478054030e+00,-8.236730084238657046e-01,-2.195021973130249826e+00,-2.060051987949997887e+00,1.473683524523794697e+00,4.556757391489580922e-01,1.425536448415819057e+00,-7.788750720548618389e-01,-6.832493284918439436e-01,-5.755515767246814907e-01,1.286947645290854314e-01,6.688803585739906410e-01,-1.908970956708191613e+00,1.674358866248738309e+00,-1.915145099468076317e-01,-1.197013573940777009e+00,-1.472597305532147849e-01,2.113439774950183203e-01,-4.222175642259404782e-01,2.104716619714663284e-01
1.248000000000000043e+01,-2.003509581323106747e+00,-1.331685703288994604e+00,-8.375763438690915219e-01,-2.206559165212072848e+00,-2.057435215361157255e+00,1.486977235306367273e+00,4.175406860625111571e-01,1.458842745945324815e+00,-7.828472821585763519e-01,-7.070309417679476738e-01,-5.780024706171518201e-01,1.330126312864369498e-01,6.605185816366128115e-01,-1.904421201159443022e+00,1.656095953083043693e+00,-2.055459094865601521e-01,-1.181031299200252960e+00,-9.771237563327811460e-02,2.203849514201534632e-01,-4.138593621341861151e-01,2.444164719936280927e-01
1.250000000000000000e+01,-1.974002777391119068e+00,-1.347384644816421506e+00,-8.519520685481437594e-01,-2.218135419689140964e+00,-2.054730300442505708e+00,1.500105422108781728e+00,3.795033816605123955e-01,1.491773256484967503e+00,-7.870903791527958937e-01,-7.304859233123488504e-01,-5.794555608556143378e-01,1.375078325379820166e-01,6.523299369061317243e-01,-1.899197878622849389e+00,1.636778573705602202e+00,-2.185979708666033750e-01,-1.164350459344413391e+00,-4.748841868015879486e-02,2.290764491966647554e-01,-4.049082737915820074e-01,2.778241853896535329e-01
1.251999999999999957e+01,-1.943841297478209995e+00,-1.363170991866533788e+00,-8.667935101403662079e-01,-2.229730648805144710e+00,-2.051933766774947543e+00,1.513071664562311902e+00,3.415771882046232388e-01,1.524306799325263251e+00,-7.915844680472844397e-01,-7.536003060533315034e-01,-5.798978617564387594e-01,1.421733232035218841e-01,6.443260426948834718e-01,-1.893311979275708490e+00,1.616397802210182588e+00,-2.306401461993227153e-01,-1.146971513746387394e+00,3.357349586234514849e-03,2.374130704487436017e-01,-3.953884189826045170e-01,3.106700923296688566e-01
1.254000000000000092e+01,-1.913033294147445496e+00,-1.379049560346954806e+00,-8.820937170903258018e-01,-2.241324516109118647e+00,-2.049042279858909410e+00,1.525879769769802774e+00,3.037752432572335959e-01,1.556422028114838207e+00,-7.963090595580780695e-01,-7.763601343363395468e-01,-5.793174925248814056e-01,1.470019595198487905e-01,6.365180243454413578e-01,-1.886774980535149471e+00,1.594946006205132161e+00,-2.416435626627529976e-01,-1.128895147298150547e+00,5.476924236596428242e-02,2.453903473769267207e-01,-3.853249679960651930e-01,3.429301825268448733e-01
1.256000000000000050e+01,-1.881587348327435461e+00,-1.395024750719283668e+00,-8.978454588822740723e-01,-2.252896458727867923e+00,-2.046052648901460547e+00,1.538533762238957436e+00,2.661104500781268922e-01,1.588097457077704000e+00,-8.012431041196790282e-01,-7.987514685879512077e-01,-5.777036944903179982e-01,1.519865176938932083e-01,6.289164936403783823e-01,-1.879598832838192957e+00,1.572416881185412674e+00,-2.515810731403634315e-01,-1.110122285802454645e+00,1.066907456241328322e-01,2.530047446239845899e-01,-3.747440993591009128e-01,3.745811679999422883e-01
1.258000000000000007e+01,-1.849512471833043126e+00,-1.411100537141854572e+00,-9.140412264109980534e-01,-2.264425709969247968e+00,-2.042961828230524191e+00,1.551037873412394408e+00,2.285954683099914453e-01,1.619311487898072555e+00,-8.063650268828612688e-01,-8.207603902894911041e-01,-5.750468469523983828e-01,1.571197125354006352e-01,6.215315290739974463e-01,-1.871795944975342296e+00,1.548805482898358843e+00,-2.604273041282743062e-01,-1.090654111536893067e+00,1.590645881380825521e-01,2.602536573617265647e-01,-3.636729559173001447e-01,4.056005049535538753e-01
1.259999999999999964e+01,-1.816818109342090981e+00,-1.427280457321830731e+00,-9.306732324552454694e-01,-2.275891322228283276e+00,-2.039766918336928470e+00,1.563396530812021457e+00,1.912427049616259866e-01,1.650042437231812986e+00,-8.116527636426120740e-01,-8.423730072633146548e-01,-5.713384816150337553e-01,1.623942160336115659e-01,6.143726570184174784e-01,-1.863379168995594970e+00,1.524108257636182184e+00,-2.681587008286194784e-01,-1.070492078953360959e+00,2.118328126500450825e-01,2.671354076071772998e-01,-3.521395993316004391e-01,4.359664147529475620e-01
1.262000000000000099e+01,-1.783514139815888910e+00,-1.443567603094700447e+00,-9.477334122600397093e-01,-2.287272190167662700e+00,-2.036465166545783578e+00,1.575614346815945366e+00,1.540643056971316149e-01,1.680268564802541276e+00,-8.170837976391598367e-01,-8.635754592741471392e-01,-5.665712955870951806e-01,1.678026758426631182e-01,6.074488338149423017e-01,-1.854361784701188176e+00,1.498323070391467393e+00,-2.747535693523152633e-01,-1.049637930475507908e+00,2.649368480271147019e-01,2.736492387796787273e-01,-3.401729630650585090e-01,4.656579039717143598e-01
1.264000000000000057e+01,-1.749610877352392180e+00,-1.459964611748017171e+00,-9.652134242341680048e-01,-2.298547074143754365e+00,-2.033053967319350619e+00,1.587696107086693953e+00,1.170721464392018296e-01,1.709968102038898374e+00,-8.226351971735416102e-01,-8.843539239470132873e-01,-5.607391629306713865e-01,1.733377336406506375e-01,6.007684288201716738e-01,-1.844757483750842475e+00,1.471449230815419229e+00,-2.801921159590209376e-01,-1.028093712356312528e+00,3.183175823286641393e-01,2.797953085134815554e-01,-3.278028039350607270e-01,4.946547834914824526e-01
1.266000000000000014e+01,-1.715119071461527867e+00,-1.476473658105125430e+00,-9.831046507692247083e-01,-2.309694623848924877e+00,-2.029530862194286023e+00,1.599646758670157709e+00,8.027782529405391720e-02,1.739119281208588941e+00,-8.282836539777836959e-01,-9.046946230026282620e-01,-5.538371447397426595e-01,1.789920433276479539e-01,5.943392084347619564e-01,-1.834580353390643737e+00,1.443487516922047131e+00,-2.844564832668728949e-01,-1.005861790557364799e+00,3.719154366801714628e-01,2.855746797434408624e-01,-3.150596523087717538e-01,5.229376866343059538e-01
1.267999999999999972e+01,-1.680049906753297240e+00,-1.493096447383299719e+00,-1.001398199186513072e+00,-2.320693402140600714e+00,-2.025893539356826700e+00,1.611471397785134929e+00,4.369265480535361457e-02,1.767700365003471497e+00,-8.340055222784419353e-01,-9.245838288102394831e-01,-5.458614977341721408e-01,1.847582890283340773e-01,5.881683211411863343e-01,-1.823844859832111531e+00,1.414440196485239554e+00,-2.875307833693454551e-01,-9.829448666111517685e-01,4.256704398509328913e-01,2.909893100843753411e-01,-3.019747610218449507e-01,5.504880863094196997e-01
1.270000000000000107e+01,-1.644415002030011674e+00,-1.509834208839589298e+00,-1.020084902818193084e+00,-2.331521909027253869e+00,-2.022139832860142761e+00,1.623175257323954401e+00,7.327654543895140149e-03,1.795689676529153234e+00,-8.397768584910688672e-01,-9.440078712572440578e-01,-5.368096813559566360e-01,1.906292028653473192e-01,5.822622835752002679e-01,-1.812565831297332286e+00,1.384311046079281571e+00,-2.894011278015899968e-01,-9.593459934272272616e-01,4.795223034323117806e-01,2.960420395276168182e-01,-2.885800531023891002e-01,5.772883111574588222e-01
1.272000000000000064e+01,-1.608226408775125904e+00,-1.526687690216318227e+00,-1.039155322228965339e+00,-2.342158605781241132e+00,-2.018267721488819610e+00,1.634763694085030528e+00,-2.880645596041962742e-02,1.823065629651399178e+00,-8.455734614820573647e-01,-9.629531449340196225e-01,-5.266803633567850307e-01,1.965975824699486008e-01,5.766269676540834999e-01,-1.800758440751358158e+00,1.353105367717292395e+00,-2.900556543035794910e-01,-9.350685910029611358e-01,5.334104975120302905e-01,3.007365764811785747e-01,-2.749080683841501060e-01,6.033215606763929761e-01
1.274000000000000021e+01,-1.571496609031952651e+00,-1.543657152996967818e+00,-1.058599746584587997e+00,-2.352581939148237211e+00,-2.014275327276005889e+00,1.646242175758749537e+00,-6.469926393832077516e-02,1.849806759650972188e+00,-8.513709133333176027e-01,-9.814061166317021856e-01,-5.154734238680225289e-01,2.026563081971740898e-01,5.712675887830085397e-01,-1.788438188342397206e+00,1.320830003045900591e+00,-2.894845503325703118e-01,-9.101164619993689087e-01,5.872743267393926159e-01,3.050774821828088346e-01,-2.609919090945835296e-01,6.285719193147973893e-01
1.275999999999999979e+01,-1.534238512666605381e+00,-1.560742368481835562e+00,-1.078408195173460093e+00,-2.362770365622825608e+00,-2.010160913679493344e+00,1.657616267688425182e+00,-1.003406697469607783e-01,1.875891754137604117e+00,-8.571446205443384869e-01,-9.993533331497970185e-01,-5.031899579463584571e-01,2.087983600132425621e-01,5.661886951591741379e-01,-1.775620883570573127e+00,1.287493345058499772e+00,-2.876800732825629536e-01,-8.844938071424308657e-01,6.410530066756168210e-01,3.090701535180055970e-01,-2.468651845051599569e-01,6.530243695193411746e-01
1.278000000000000114e+01,-1.496465454010504015e+00,-1.577942614691555390e+00,-1.098570419087415040e+00,-2.372702375759728533e+00,-2.005922883423587155e+00,1.668891619428462869e+00,-1.357208928765313571e-01,1.901299484173126553e+00,-8.628698556053934210e-01,-1.016781429409738369e+00,-4.898322765904888354e-01,2.150168340236544018e-01,5.613941581915704582e-01,-1.762322627206291736e+00,1.253105347293473226e+00,-2.846365673737324409e-01,-8.582052404102888943e-01,6.946857403230142225e-01,3.127208042778182318e-01,-2.325619547327295034e-01,6.766648037247040559e-01
1.280000000000000071e+01,-1.458191187878739470e+00,-1.595256674105229422e+00,-1.119075903067804134e+00,-2.382356518490043484e+00,-2.001559776014266490e+00,1.680073951122207365e+00,-1.708304775929179176e-01,1.926009035553165605e+00,-8.685217988749678319e-01,-1.033677136869719293e+00,-4.754039062263136217e-01,2.213049586111610623e-01,5.568871640524595268e-01,-1.748559792979477612e+00,1.217677530487908388e+00,-2.803504771801568207e-01,-8.312558039667748977e-01,7.481117947264428469e-01,3.160364448939270154e-01,-2.181166737821179646e-01,6.994800352754620976e-01
1.282000000000000028e+01,-1.419429884961638688e+00,-1.612682832238604425e+00,-1.139913867522860169e+00,-2.391711425411882530e+00,-1.997070264935734585e+00,1.691169039722265177e+00,-2.056602982120429579e-01,1.949999740196261877e+00,-8.740755806939012329e-01,-1.050027292235337750e+00,-4.599095866602648242e-01,2.276561101535361231e-01,5.526702063748248905e-01,-1.734349009061119329e+00,1.181222986661461416e+00,-2.748203577695479405e-01,-8.036509828018089108e-01,8.012705775403843322e-01,3.190248606911274543e-01,-2.035641319213245537e-01,7.214578082708404949e-01
1.283999999999999986e+01,-1.380196126587900807e+00,-1.630218877066321514e+00,-1.161073270722164708e+00,-2.400745835024757469e+00,-1.992453154537065840e+00,1.702182705076339619e+00,-2.402015640019367071e-01,1.973251207588790468e+00,-8.795063236682640895e-01,-1.065818846459782199e+00,-4.433552675025306256e-01,2.340638282919302315e-01,5.487450801082270901e-01,-1.719707139358769510e+00,1.143756380609340484e+00,-2.680468814341649963e-01,-7.753967190394908116e-01,8.541017134548692935e-01,3.216945886998622273e-01,-1.889393974817713540e-01,7.425868063245342210e-01
1.285999999999999943e+01,-1.340504898858725813e+00,-1.647862099290940741e+00,-1.182542811173964203e+00,-2.409438616877165984e+00,-1.987707376618206512e+00,1.713120795901850402e+00,-2.744458237090284802e-01,1.995743356233671495e+00,-8.847891850526338198e-01,-1.081038874026533980e+00,-4.257481030640626884e-01,2.405218307214436468e-01,5.451128765436222823e-01,-1.704651264647746967e+00,1.105293948787599456e+00,-2.600328409975453114e-01,-7.464994258749065859e-01,9.065451203737570074e-01,3.240548930739485245e-01,-1.742777581769579531e-01,7.628566602331827706e-01
1.288000000000000078e+01,-1.300371586153344694e+00,-1.665609293460070361e+00,-1.204310930190898965e+00,-2.417768795596900944e+00,-1.982831986725183349e+00,1.723989175672822061e+00,-3.083849697056177952e-01,2.017456445050628933e+00,-8.898993991651755753e-01,-1.095674582506775963e+00,-4.070964457333733355e-01,2.470240274765057309e-01,5.417739795158444949e-01,-1.689198663559922986e+00,1.065853495578251708e+00,-2.507831496872260368e-01,-7.169660011010826617e-01,9.585410852391732517e-01,3.261157391610087775e-01,-1.596146620336230670e-01,7.822579545484429353e-01
1.290000000000000036e+01,-1.259811964007508944e+00,-1.683456759931528435e+00,-1.226365814649550412e+00,-2.425715574773762206e+00,-1.977826160164871672e+00,1.734793708442643023e+00,-3.420112417558491824e-01,2.038371104675434697e+00,-8.948123197657948946e-01,-1.109713322382908984e+00,-3.874098378412791366e-01,2.535645346845927794e-01,5.387280627905458585e-01,-1.673366793452069734e+00,1.025454386926115902e+00,-2.403048375691489991e-01,-6.868038401879277277e-01,1.010030339396349452e+00,3.278877662754445810e-01,-1.449856580301562281e-01,8.007822330489278162e-01
