t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
1.232000000000000028e+01,-2.300762828732032084e+00,-1.167064288398182326e+00,-6.664987161050803799e-01,-2.076454912865264291e+00,-2.080548965334239941e+00,1.381462440932250235e+00,7.233863841782293136e-01,1.200394030227128761e+00,-7.672275522170555195e-01,-4.858744842761558713e-01,-6.316638798248226383e-01,7.503746755547685554e-02,7.435099463241652273e-01,-1.916438457153051944e+00,2.616495687894921041e+00,-2.111183855867187820e+00,-4.541946200212789164e-01,-5.191875266791624588e-01,-8.769210179514450587e+00,1.073123119881426391e+01,4.714792981948771278e+00,1.763003299878015628e+00,-8.675990022034424376e-01,-1.508641318219486216e+00,-7.472072251114060260e-01,9.032154761106842011e-02,-7.879235606337837983e-02,-7.515384178694796413e-02
1.233999999999999986e+01,-2.276818321112091592e+00,-1.181203250520844295e+00,-6.760567520599430891e-01,-2.088920255154813610e+00,-2.079062278963599741e+00,1.395241156342454270e+00,6.851107066340762497e-01,1.241471248864511212e+00,-7.692293295908435580e-01,-5.261919247291306778e-01,-6.378332931950584372e-01,7.420469160357716365e-02,7.089530425874481789e-01,-1.921363684512556125e+00,2.159862404795021007e+00,1.125012422685539804e+00,-3.339973740073049147e+00,3.567973986944194542e-01,3.165168184472822444e-01,9.374927112767867943e-01,1.233071171228963259e+00,1.743323494609650748e+00,-8.487993152129262864e-01,-1.541575125381611011e+00,-6.977230946157665370e-01,1.189810693277772863e-01,-6.513306862786207019e-02,-8.873313612801382588e-02
1.235999999999999943e+01,-2.251893240520949302e+00,-1.197308627475097254e+00,-6.864707615031515608e-01,-2.101834134683087996e+00,-2.077205103603095626e+00,1.409627566352886996e+00,6.476212509665628669e-01,1.284354502139922527e+00,-7.718872579506278475e-01,-5.560760257135474172e-01,-6.667530169486394209e-01,9.287376455055845748e-02,7.215737986580974539e-01,-1.926075459905310705e+00,2.792897675251169609e+00,-2.824902573447095833e+00,1.536999686727974046e+00,-5.843058048405306515e+00,1.330557853341541907e+01,7.463371399273729168e+00,-1.108931282927385809e+01,1.716531434463473227e+00,-8.612916356861173295e-01,-1.511842563777570980e+00,-6.875845739938023504e-01,1.642201737625721691e-01,-5.428514334427077259e-02,-9.556620542029931054e-02
1.238000000000000078e+01,-2.225602169616953674e+00,-1.212686535947971489e+00,-6.982232512548669501e-01,-2.115544137387504353e+00,-2.076156323733544973e+00,1.423060661734341314e+00,6.087391369735796198e-01,1.319877120861334463e+00,-7.839468407014426043e-01,-5.868722048690063753e-01,-6.725699707791062965e-01,9.677377472982970352e-02,6.787180858740774481e-01,-1.923680207220046512e+00,2.952455946058054614e-01,2.041378832376558705e+00,-3.737711291168580363e+00,1.828698504140419123e-01,-2.757531615034275463e-01,-6.754745731670906750e+00,-8.037300031048873805e+00,1.715359760087857399e+00,-8.456943834370355129e-01,-1.493544815867267062e+00,-5.891215972977055237e-01,1.416035387091485742e-01,-7.368985258785891446e-02,-9.628337033043396498e-02
1.240000000000000036e+01,-2.197913242750555440e+00,-1.229118754054516094e+00,-7.105632143160780512e-01,-2.128682395824704532e+00,-2.072927218488672452e+00,1.437003353896989077e+00,5.711925248762794727e-01,1.365102103238796882e+00,-8.008612087666636681e-01,-6.141179108639048811e-01,-6.860957873660996631e-01,8.893048773493505976e-02,6.776297424766668520e-01,-1.913958291417577007e+00,3.673707765052443452e+00,-6.058812160642817801e+00,3.298041925889326986e+00,-1.716081121237922780e+00,-1.185153680613655558e+00,7.386767401924652532e+00,1.004607882507528416e+01,1.673179544840928124e+00,-8.496576200973059434e-01,-1.494857777348749694e+00,-5.495875676364917473e-01,1.594580011299059630e-01,-3.132105210387033101e-02,-6.307779748988937008e-02
1.241999999999999993e+01,-2.171175756354977615e+00,-1.244370251472877831e+00,-7.229261092703017644e-01,-2.142853785044036563e+00,-2.072881906955418962e+00,1.449780207660902098e+00,5.327627152597494975e-01,1.396848854861136857e+00,-8.079067599979614656e-01,-6.500921356248859917e-01,-6.997170238044276847e-01,9.583671987761059607e-02,6.749197117169997151e-01,-1.896111757951526977e+00,3.445991743723392453e+00,-5.828701367601314409e+00,2.869792802927188191e+00,-3.187048330807980001e+00,9.301063768821524746e+00,8.257153080626089547e+00,5.377433457531635597e+00,1.666506677338382314e+00,-8.108915868734419830e-01,-1.462212156283182907e+00,-5.073009610572589700e-01,2.075795305428882465e-01,1.722284419880350248e-03,-8.890207953563117327e-02
1.243999999999999950e+01,-2.141601141971326339e+00,-1.260391612107195414e+00,-7.370578799091737077e-01,-2.157176471809004958e+00,-2.069711146558741888e+00,1.463638178256062794e+00,4.946459154764565325e-01,1.441569945145853682e+00,-8.212024968293432092e-01,-6.804361773273102099e-01,-7.016077594409151352e-01,1.023669264607415391e-01,6.715135535496385977e-01,-1.923250076679709597e+00,3.969700959789861816e+00,-3.478586472768418592e+00,1.335850492799000477e+00,-1.847274551200292825e+00,4.754827487767632754e-01,7.345800933830363810e+00,9.551499660780704559e-01,1.652965230474550351e+00,-7.972827437940502859e-01,-1.447491284238256570e+00,-4.620219867327034491e-01,1.832810092257588785e-01,5.167708186865795431e-03,-6.489764730998758002e-02
1.246000000000000085e+01,-2.113103963185405387e+00,-1.277091677528306102e+00,-7.511811189587038751e-01,-2.169845943954109124e+00,-2.067383770957081701e+00,1.476654147526731187e+00,4.562117258194253178e-01,1.476269382368390115e+00,-8.189520069448698036e-01,-7.234600056324931305e-01,-7.099261038980992922e-01,1.132902274843053392e-01,6.507581899091817723e-01,-1.940994491022127511e+00,2.779226764340988698e+00,-2.732118179761952703e+00,6.708045112201088678e-01,-1.509668959916582009e+00,2.645321329095206675e+00,2.466639105775511709e+00,-1.315559928368690734e+01,1.621159087317700198e+00,-7.837321734971016696e-01,-1.423832476313265705e+00,-3.849298035616953717e-01,1.967495730806905485e-01,-5.353521146156595481e-03,-9.716432405295476193e-02
1.248000000000000043e+01,-2.083418087942165986e+00,-1.293444067622684157e+00,-7.655686512491725049e-01,-2.184928235016970977e+00,-2.066648065402042711e+00,1.490253271775338506e+00,4.172047062431366027e-01,1.529032398866186471e+00,-8.395752152649248456e-01,-7.402676632313249794e-01,-7.224199034484666271e-01,1.096263318457498803e-01,6.496454318234037295e-01,-1.929836169846979699e+00,3.789937644037529196e+00,4.706411237656381030e-01,-1.297054903089713607e+00,1.253646356191786770e+00,-3.922387010441292787e+00,-2.659552546034898768e+00,-2.350188174803928476e+01,1.629561799542923239e+00,-7.305805862587428923e-01,-1.450980494215645455e+00,-3.228004305770510451e-01,1.771355086920158584e-01,-4.155985432936938617e-02,-1.363720834151228301e-01
1.250000000000000000e+01,-2.052655667884583757e+00,-1.311260634506533407e+00,-7.812440513697015421e-01,-2.198995394857832242e+00,-2.064484659231077046e+00,1.501468138735664093e+00,3.804501490264517449e-01,1.569542927590385606e+00,-8.509075622684145745e-01,-7.731584087711406150e-01,-7.198086672845230849e-01,1.106202036781977899e-01,6.394271748402263755e-01,-1.862101708242034137e+00,3.258854878547462697e+00,-2.838937221004202982e+00,1.042936241650574525e+00,-1.386336872642416562e+00,2.669870559156577894e+00,4.415240326829313666e+00,-6.445998827304348033e+00,1.550461468215826200e+00,-7.223295537643202868e-01,-1.399104699177988520e+00,-2.704718983102845642e-01,2.151372816545629729e-01,-5.546079712199026082e-04,-1.046067204170612192e-01
1.251999999999999957e+01,-2.019733138455381383e+00,-1.328341351969030359e+00,-7.966496916991910870e-01,-2.214197497366639844e+00,-2.061164342668737159e+00,1.515099231812502278e+00,3.423763654722040140e-01,1.620223378477204657e+00,-8.699479359213655449e-01,-7.944057154198785886e-01,-7.240111797603479005e-01,1.126993195928268354e-01,6.299349358109523900e-01,-1.933410134709157679e+00,3.391712296482196187e+00,-6.132212185639338564e-01,-1.790749269058897752e+00,9.949615960943297699e-01,-6.744689342403561660e+00,1.275894819159126747e+01,-5.984612647505244354e+00,1.513535379407527692e+00,-6.861197483562090360e-01,-1.414489668212346452e+00,-1.852931130236066815e-01,2.138946484134093828e-01,6.869375072359629186e-03,-7.361989857297604467e-02
1.254000000000000092e+01,-1.987618026059025489e+00,-1.345405178863189555e+00,-8.126783181164706216e-01,-2.228275691476971687e+00,-2.058293733604879439e+00,1.527642598467967350e+00,3.036279914286694748e-01,1.663643942517254226e+00,-8.713555302449172979e-01,-8.305958446876403611e-01,-7.255343746753600831e-01,1.537846457834651237e-01,6.112433009435223052e-01,-1.886660552520822876e+00,4.565359869823843120e+00,-5.454313740614240125e+00,5.135979354090129512e+00,-4.072027739721486128e+00,1.252758969554130708e+01,2.907074999239410928e+00,-1.319278205358526179e+01,1.481676632163056340e+00,-6.725492259364767023e-01,-1.341696069102743305e+00,-1.568960935237729282e-01,2.180359032433788757e-01,1.547177098088925798e-02,-1.176354695310433962e-01
1.256000000000000050e+01,-1.953761518820143817e+00,-1.362772284422486990e+00,-8.295787378770111964e-01,-2.243223825183205733e+00,-2.055504775791927585e+00,1.539924765763854175e+00,2.654317844420795436e-01,1.704001856624652200e+00,-8.774557073013989905e-01,-8.690737369322768524e-01,-7.131068388006728265e-01,1.284825341535972276e-01,6.059555838010941553e-01,-1.885942140156318780e+00,2.719432641753185553e+00,-9.365948856003852852e-01,-1.700670343075916691e+00,1.719340229907163842e+00,-6.828115698805985900e+00,8.147207557952844681e-01,1.359025944008471498e+01,1.388181308328283903e+00,-5.904941076963826641e-01,-1.310945853577009990e+00,-9.703624340274548399e-02,2.107936970747804339e-01,1.932768334161283352e-02,-4.289318384404907508e-02
1.258000000000000007e+01,-1.919420379531632248e+00,-1.380615237992852240e+00,-8.474914015073432560e-01,-2.257252069477028389e+00,-2.053202659674455699e+00,1.551836606602401858e+00,2.280677994066752090e-01,1.739133456592040217e+00,-8.821371937435432686e-01,-9.051310461302162214e-01,-7.071599762764670949e-01,1.241305401041247619e-01,5.802127697410641716e-01,-1.861857743293317213e+00,-8.787630019797979530e-01,1.510593578541705728e+00,-5.331114971457528107e+00,1.310502379954334273e+00,7.411346037138905052e-02,-1.438739597601314868e+00,4.609306719127470586e+00,1.342397242714574501e+00,-5.704349366120636811e-01,-1.284787952655852772e+00,-2.178705928459885241e-02,2.717405811168311924e-01,5.407686339429225442e-02,-8.810290038101416255e-02
1.259999999999999964e+01,-1.882792118724576191e+00,-1.398942640098462808e+00,-8.664335477379558892e-01,-2.271545621070458765e+00,-2.050891537679894849e+00,1.563468485351655834e+00,1.914649576946745591e-01,1.782490358252943219e+00,-9.095706924331140586e-01,-9.181169517048987094e-01,-7.102203925143230068e-01,1.375537720433903377e-01,5.929645773256657648e-01,-1.873359858354138208e+00,4.544821668447113439e+00,-4.453281552851479752e+00,2.978938596430598551e+00,-3.476523760477391090e+00,7.451985969728972314e+00,7.600964669737209078e+00,-3.542497890488503831e+00,1.320073130153282870e+00,-5.125085524038656137e-01,-1.267823474255794336e+00,3.544700389077345016e-03,2.787723541075650679e-01,6.436989309858948127e-02,-9.010136653607257740e-02
1.262000000000000099e+01,-1.847259583518747972e+00,-1.415827469942399386e+00,-8.852524897407878512e-01,-2.285867793667557102e+00,-2.046713037290101678e+00,1.574231503824724987e+00,1.541313874329419131e-01,1.819516751863885062e+00,-9.166605080841436770e-01,-9.496484724931362198e-01,-6.968374338605358709e-01,1.565395237745524359e-01,5.722925940051369897e-01,-1.847523847951763054e+00,2.988837165649536942e+00,1.461227578162348495e+00,-3.835025327040002097e+00,1.130858731065097933e+00,-1.331589128954094425e+00,-1.499380359661066420e+00,2.761860236666968760e+01,1.233903768162780246e+00,-4.650521523099304666e-01,-1.216954646975733745e+00,5.349060485010485172e-02,2.493216722731796398e-01,5.030199595052101125e-02,-1.810126440268919334e-02
1.264000000000000057e+01,-1.811331740756754627e+00,-1.435385759010884721e+00,-9.041722812094060702e-01,-2.299446336849345851e+00,-2.045353801828840190e+00,1.587536873715956975e+00,1.162338475790369724e-01,1.859451722189367828e+00,-9.197643697087551917e-01,-9.830050065364145384e-01,-6.852524391125558445e-01,1.480075243293274279e-01,5.879044132789515986e-01,-1.858301071037451679e+00,1.106573016339994497e+00,2.343285916131001123e+00,-5.016244964417485797e+00,4.857990513609526495e+00,-1.398190368579751919e+01,-2.286824753297504120e+00,5.524145636316929675e+00,1.168755064002168442e+00,-4.183698103247730504e-01,-1.167579656021730417e+00,1.225512443040960714e-01,2.024832013021130306e-01,7.582155401414131246e-02,-4.471809266227828872e-02
1.266000000000000014e+01,-1.774127001018458660e+00,-1.453424193917703056e+00,-9.238754057335335501e-01,-2.312692619970332597e+00,-2.042322110395628165e+00,1.598253346533019981e+00,8.111680964490579349e-02,1.898559431275620879e+00,-9.468309606660946232e-01,-1.000564592645628581e+00,-6.787640390272809965e-01,1.635109492192033109e-01,5.735326859924463339e-01,-1.812265465710560575e+00,2.658703923473997310e+00,4.393582920433016237e-01,-2.051613624843849681e+00,1.813883785614779143e+00,-3.327738299566768809e+00,-8.175974549989668549e-01,3.072997922357302958e+00,1.097763408671461383e+00,-3.642637756206599242e-01,-1.130494996197893398e+00,1.560273769902098262e-01,2.530900801751802542e-01,7.888334006013728028e-02,-7.329734825745193305e-02
1.267999999999999972e+01,-1.734455770523965379e+00,-1.472293041363522681e+00,-9.440924602654222619e-01,-2.326054888523300779e+00,-2.038159022946432586e+00,1.608729061297009100e+00,4.350812138739632018e-02,1.941662273076595113e+00,-9.458243570233437758e-01,-1.027510934890029315e+00,-6.624395762088473028e-01,1.788819465685423105e-01,5.380167704376541682e-01,-1.841558872507761846e+00,5.529516874489017741e-01,7.613559965582901157e-01,-2.065304706425262093e+00,1.022839199610899863e+00,7.591958277558146229e+00,-1.562753918027815025e+01,7.183467996295197722e+00,1.012402214319186200e+00,-3.362901927287403336e-01,-1.105718704929401941e+00,1.745932981571109710e-01,2.857909231895470192e-01,8.465300588642493684e-02,-4.624043802821896365e-02
1.270000000000000107e+01,-1.696598161999071985e+00,-1.491779197219761821e+00,-9.648867577334868662e-01,-2.338662349748319436e+00,-2.034872415918481003e+00,1.620553550568099466e+00,5.835305368881459932e-03,1.977578361531958206e+00,-9.546558423987054898e-01,-1.044706411593244066e+00,-6.389924724298802206e-01,1.698589398484358914e-01,5.319087286947912219e-01,-1.850143510200759955e+00,-5.205009884767314299e-01,4.118984876888089453e+00,-4.642492904059852599e+00,4.627713273423759155e+00,-8.507108474205397286e+00,-1.399129242930665917e+01,6.309024128852067648e+00,9.104992263749306369e-01,-2.593575656859365974e-01,-1.039191386243514703e+00,2.414389369485356596e-01,2.686885425423882756e-01,9.589843558689806202e-02,-1.510533313152229509e-03
1.272000000000000064e+01,-1.655864714201078058e+00,-1.510210593282261371e+00,-9.865178999961852213e-01,-2.352178621951888093e+00,-2.032144411470315770e+00,1.630237843635093498e+00,-2.974601900676010491e-02,2.008636341804294734e+00,-9.655171183391270118e-01,-1.067837087016278774e+00,-6.301920061623496050e-01,1.924953134885569739e-01,5.379171409987303365e-01,-1.804664580589538492e+00,3.192821171883662767e+00,-1.719267472557867160e+00,1.260362998203818641e-01,-1.164500417128748966e+00,1.849461180386350545e+00,4.726877362382412073e+00,9.700204246656124241e+00,8.392960160197511232e-01,-2.609891443584319015e-01,-9.864326816628888883e-01,2.627098854674688178e-01,2.685330208731138701e-01,1.726815892921608753e-01,-6.784485352963260871e-03
1.274000000000000021e+01,-1.614189191306693250e+00,-1.529745750114436031e+00,-1.008220895188690847e+00,-2.363392957018343843e+00,-2.027026515266879159e+00,1.642597230704526234e+00,-6.694457173274476203e-02,2.054873522807036057e+00,-9.760105951415259939e-01,-1.096455792072468682e+00,-6.071795613506416611e-01,1.960278738012942723e-01,5.656292438831164171e-01,-1.786622456133101666e+00,2.549049234042533918e+00,-2.288483759100227832e+00,7.355523745947369907e-01,3.826347236496669968e-01,-7.429880950410723273e-01,5.999414622133384611e+00,1.091692975071248561e+01,7.584812961065547920e-01,-1.789383297561469299e-01,-9.375095275129853301e-01,2.938724206213093049e-01,2.687984108317220677e-01,1.192971554463853334e-01,-2.827912529172101758e-02
1.275999999999999979e+01,-1.573830084402126905e+00,-1.549165611408384935e+00,-1.030357307963046143e+00,-2.375965957467077505e+00,-2.023827901522804229e+00,1.652422824076838603e+00,-1.008849441725709756e-01,2.076563597670230799e+00,-9.686291704662972624e-01,-1.125959365705677451e+00,-5.741198004117644693e-01,1.922139737531813608e-01,5.191915991408262432e-01,-1.774031288854017285e+00,1.868332142497926007e-01,4.487849787966280424e-01,-6.378129821330892346e-01,3.261850690825653043e+00,-4.205473991755278362e+00,-1.468261695534946476e+01,4.025327630325088890e+00,6.948584597501168414e-01,-1.392533793512996665e-01,-8.761963749099502818e-01,3.176248729806991355e-01,2.535463931245156566e-01,1.280585490034478746e-01,-5.014066298831567486e-02
